Tanggal,Bawang Merah,Bawang Putih,Cabai Merah Keriting,Cabai Rawit Merah,Daging Sapi,Daging Ayam,Telur Ayam,Beras,Minyak Goreng
2021-01-13,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-14,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-15,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-16,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-17,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-18,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-19,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-20,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-21,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-22,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-23,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-24,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-25,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-26,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-27,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-28,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-29,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-30,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-01-31,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-01,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-02,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-03,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-04,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-05,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-06,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-07,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-08,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-09,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-10,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-11,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-12,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-13,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-14,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-15,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-16,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-17,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-18,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-19,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-20,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-21,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-22,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-23,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-24,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-25,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-26,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-27,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-02-28,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-01,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-02,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-03,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-04,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-05,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-06,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-07,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-08,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-09,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-10,40000.0,28000.0,55000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13500.0
2021-03-11,40000.0,28000.0,50000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13000.0
2021-03-12,37500.0,26000.0,50000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13000.0
2021-03-13,35000.0,24000.0,50000.0,120000.0,120000.0,35000.0,24000.0,12000.0,13000.0
2021-03-14,37420.0,24490.0,41830.0,120000.0,120000.0,35000.0,24490.0,11490.0,13750.0
2021-03-15,34760.0,26210.0,50000.0,124930.0,120000.0,33250.0,23490.0,11660.0,14190.0
2021-03-16,35540.0,26640.0,52330.0,124900.0,120000.0,33680.0,23860.0,11490.0,13240.0
2021-03-17,35420.0,26320.0,52820.0,120890.0,119270.0,35570.0,23760.0,11470.0,13160.0
2021-03-18,33130.0,25930.0,51280.0,123880.0,119970.0,35100.0,23280.0,11270.0,13070.0
2021-03-19,33130.0,25110.0,53010.0,120040.0,119360.0,35100.0,23400.0,11270.0,12940.0
2021-03-20,34410.0,25910.0,52370.0,117970.0,120000.0,34880.0,23380.0,11460.0,13180.0
2021-03-21,35450.0,25600.0,50800.0,117140.0,119150.0,35660.0,23380.0,11730.0,13370.0
2021-03-22,34240.0,25560.0,54240.0,118030.0,119970.0,35100.0,23160.0,11270.0,13070.0
2021-03-23,32670.0,26160.0,54890.0,122570.0,118680.0,34430.0,23140.0,11270.0,12780.0
2021-03-24,31110.0,25760.0,54850.0,122670.0,119080.0,34910.0,23470.0,11120.0,13060.0
2021-03-25,32490.0,26920.0,53460.0,111890.0,117800.0,35120.0,23170.0,11470.0,13170.0
2021-03-26,33030.0,27280.0,50880.0,113950.0,119260.0,34710.0,22900.0,11210.0,13080.0
2021-03-27,31220.0,25500.0,51950.0,110980.0,114630.0,32840.0,23190.0,11320.0,13000.0
2021-03-28,33490.0,26070.0,54130.0,113800.0,119210.0,33850.0,22960.0,11240.0,13320.0
2021-03-29,32050.0,25760.0,53460.0,103140.0,114630.0,35120.0,22260.0,11470.0,13170.0
2021-03-30,31790.0,25540.0,53490.0,101400.0,119260.0,35360.0,22040.0,11270.0,13150.0
2021-03-31,31910.0,26450.0,52850.0,97360.0,118900.0,34860.0,22390.0,11350.0,13350.0
2021-04-01,32400.0,25810.0,52320.0,91300.0,119870.0,35620.0,22350.0,11270.0,13270.0
2021-04-02,32400.0,26920.0,53650.0,89720.0,119870.0,35490.0,21980.0,11270.0,13400.0
2021-04-03,33440.0,26870.0,53530.0,90330.0,120460.0,35490.0,21980.0,11340.0,13270.0
2021-04-04,33190.0,26920.0,53280.0,87250.0,120460.0,35490.0,22240.0,11340.0,13340.0
2021-04-05,32400.0,26180.0,50640.0,80790.0,119870.0,36710.0,22180.0,11270.0,13470.0
2021-04-06,31690.0,25580.0,52120.0,80740.0,121130.0,36570.0,22350.0,11410.0,13280.0
2021-04-07,31770.0,27440.0,48720.0,80090.0,121130.0,37040.0,22230.0,11340.0,13400.0
2021-04-08,32010.0,28310.0,48090.0,81930.0,119900.0,39020.0,22960.0,11380.0,13380.0
2021-04-09,31490.0,27690.0,48960.0,77890.0,121130.0,37320.0,23460.0,11280.0,13400.0
2021-04-10,31220.0,25890.0,48640.0,80310.0,121130.0,37710.0,23460.0,11280.0,13470.0
2021-04-11,31400.0,26780.0,48080.0,77680.0,122750.0,36800.0,23840.0,11250.0,13750.0
2021-04-12,32730.0,26180.0,47270.0,77250.0,127130.0,37710.0,23580.0,11220.0,13590.0
2021-04-13,31900.0,26350.0,43540.0,74170.0,128270.0,38110.0,23820.0,11330.0,13240.0
2021-04-14,31100.0,26610.0,44280.0,71390.0,126920.0,38110.0,24390.0,11400.0,13320.0
2021-04-15,29930.0,26310.0,41800.0,74870.0,128980.0,39590.0,25380.0,11170.0,13170.0
2021-04-16,31600.0,27150.0,48450.0,76940.0,124870.0,38670.0,24710.0,11230.0,13520.0
2021-04-17,31640.0,26390.0,45180.0,73780.0,124900.0,36970.0,24910.0,11130.0,13880.0
2021-04-18,30720.0,27200.0,48710.0,75520.0,126290.0,38960.0,24700.0,11120.0,13320.0
2021-04-19,30720.0,26330.0,41900.0,59710.0,125620.0,37390.0,24920.0,11250.0,13610.0
2021-04-20,30420.0,26070.0,42200.0,59870.0,125620.0,37390.0,24850.0,11250.0,13540.0
2021-04-21,30360.0,25940.0,44790.0,57040.0,124240.0,37710.0,24610.0,11160.0,13590.0
2021-04-22,30550.0,25940.0,43080.0,53710.0,124240.0,37460.0,24480.0,11170.0,13590.0
2021-04-23,30950.0,25940.0,44870.0,54940.0,124240.0,37730.0,24350.0,11230.0,13590.0
2021-04-24,29840.0,26290.0,44580.0,56890.0,123440.0,37830.0,24850.0,11340.0,13320.0
2021-04-25,29080.0,25990.0,42620.0,57180.0,124240.0,37330.0,24480.0,11230.0,13450.0
2021-04-26,30690.0,26070.0,34120.0,54230.0,126750.0,38190.0,24240.0,11230.0,13630.0
2021-04-27,30590.0,26110.0,32480.0,54600.0,127630.0,38500.0,24560.0,11470.0,13680.0
2021-04-28,30260.0,26650.0,32350.0,57020.0,128520.0,37230.0,24270.0,11190.0,14040.0
2021-04-29,30990.0,26570.0,33250.0,52860.0,127420.0,37800.0,24110.0,11230.0,13770.0
2021-04-30,30990.0,26570.0,31880.0,53070.0,126750.0,37800.0,23970.0,11160.0,13770.0
2021-05-01,30730.0,26570.0,32460.0,54690.0,126750.0,37800.0,23830.0,11220.0,13840.0
2021-05-02,31600.0,27050.0,32110.0,51920.0,126290.0,38220.0,23550.0,11340.0,13960.0
2021-05-03,30380.0,27050.0,34020.0,54360.0,128020.0,39730.0,23580.0,11160.0,13770.0
2021-05-04,31120.0,26800.0,32480.0,56240.0,129100.0,40460.0,23410.0,11260.0,13600.0
2021-05-05,30830.0,26800.0,32540.0,58440.0,129100.0,40770.0,23550.0,11340.0,13430.0
2021-05-06,30440.0,26800.0,32740.0,57760.0,129900.0,40000.0,23290.0,11230.0,13770.0
2021-05-07,30380.0,27050.0,35090.0,58900.0,129210.0,39740.0,23290.0,11230.0,13590.0
2021-05-08,30440.0,27430.0,34240.0,60350.0,130480.0,40470.0,23480.0,11340.0,13600.0
2021-05-09,30900.0,27090.0,35600.0,60410.0,131270.0,40470.0,23630.0,11340.0,13680.0
2021-05-10,30830.0,27090.0,41980.0,67690.0,135920.0,41160.0,23130.0,11340.0,13680.0
2021-05-11,32900.0,27320.0,49780.0,68510.0,147380.0,44650.0,23300.0,11230.0,13970.0
2021-05-12,32880.0,28170.0,52850.0,69330.0,151810.0,44120.0,23990.0,11370.0,13990.0
2021-05-13,35000.0,30000.0,50000.0,55000.0,150000.0,50000.0,24000.0,12000.0,15000.0
2021-05-14,31850.0,23630.0,49650.0,66330.0,142440.0,38530.0,22990.0,10950.0,13980.0
2021-05-15,31850.0,28740.0,50000.0,66710.0,137430.0,41890.0,23490.0,11470.0,13980.0
2021-05-16,30650.0,26680.0,44720.0,62850.0,134910.0,39840.0,23240.0,11220.0,13730.0
2021-05-17,31530.0,27060.0,38700.0,63540.0,127930.0,40250.0,23240.0,11100.0,13790.0
2021-05-18,31760.0,27940.0,39820.0,59480.0,126290.0,39910.0,23570.0,11340.0,13680.0
2021-05-19,31890.0,27550.0,34380.0,56400.0,126750.0,39670.0,23360.0,11040.0,14020.0
2021-05-20,31400.0,28490.0,30140.0,48910.0,129120.0,39010.0,23600.0,11230.0,14030.0
2021-05-21,32170.0,27470.0,30890.0,52760.0,127630.0,39620.0,23690.0,11340.0,13960.0
2021-05-22,32510.0,28070.0,31200.0,52520.0,129120.0,39010.0,23600.0,11160.0,14030.0
2021-05-23,32890.0,27520.0,30970.0,51230.0,126290.0,38870.0,23690.0,11040.0,13890.0
2021-05-24,32040.0,26980.0,29070.0,47730.0,129120.0,38870.0,23610.0,11290.0,14030.0
2021-05-25,31660.0,26670.0,27680.0,47180.0,129120.0,39010.0,23610.0,11290.0,14080.0
2021-05-26,31930.0,26670.0,27820.0,45880.0,129120.0,38880.0,23480.0,11230.0,14160.0
2021-05-27,31140.0,26530.0,27420.0,44060.0,129730.0,38500.0,23990.0,11230.0,14270.0
2021-05-28,30790.0,26530.0,27800.0,41050.0,129120.0,38500.0,23990.0,11160.0,14160.0
2021-05-29,30650.0,26330.0,26180.0,42930.0,131270.0,38290.0,24060.0,11190.0,14260.0
2021-05-30,31020.0,26650.0,27630.0,41280.0,127630.0,39030.0,24420.0,11340.0,13890.0
2021-05-31,31360.0,26480.0,26760.0,41580.0,132780.0,38400.0,24830.0,11190.0,14270.0
2021-06-01,30380.0,26760.0,27220.0,41300.0,130420.0,39170.0,24920.0,11230.0,13960.0
2021-06-02,30930.0,26680.0,26120.0,39840.0,129120.0,38590.0,24850.0,11230.0,14030.0
2021-06-03,31760.0,27630.0,26080.0,39160.0,127630.0,38870.0,25260.0,11200.0,14040.0
2021-06-04,30570.0,26310.0,26770.0,41300.0,127930.0,38080.0,24980.0,11230.0,13720.0
2021-06-05,30650.0,26500.0,26150.0,42290.0,127060.0,37190.0,25050.0,11260.0,13900.0
2021-06-06,29620.0,26310.0,25620.0,39700.0,127930.0,36870.0,25040.0,11230.0,13960.0
2021-06-07,31160.0,26650.0,24930.0,41910.0,128710.0,38080.0,25170.0,11230.0,14160.0
2021-06-08,31020.0,26270.0,24670.0,39430.0,127740.0,37820.0,24990.0,11120.0,14180.0
2021-06-09,31020.0,27050.0,24020.0,38080.0,127740.0,38420.0,25210.0,11340.0,14040.0
2021-06-10,30720.0,26790.0,23140.0,37060.0,127740.0,38870.0,25130.0,11340.0,14040.0
2021-06-11,30630.0,26420.0,24160.0,37320.0,128020.0,37940.0,24930.0,11230.0,14080.0
2021-06-12,30630.0,26230.0,24430.0,38270.0,128020.0,38230.0,25120.0,11230.0,13780.0
2021-06-13,30630.0,26530.0,24360.0,37590.0,128020.0,38230.0,25050.0,11160.0,14160.0
2021-06-14,30630.0,26560.0,23880.0,36870.0,128020.0,39630.0,24930.0,11230.0,14160.0
2021-06-15,30350.0,26170.0,24240.0,35000.0,125380.0,37690.0,25240.0,11230.0,14410.0
2021-06-16,30400.0,26790.0,23320.0,35780.0,127740.0,38420.0,24840.0,11340.0,14190.0
2021-06-17,30100.0,26360.0,23810.0,36280.0,128020.0,37550.0,24860.0,11230.0,14410.0
2021-06-18,30100.0,26410.0,23310.0,37140.0,125380.0,37680.0,24800.0,11230.0,14410.0
2021-06-19,30100.0,26550.0,23310.0,37140.0,128020.0,37830.0,24860.0,11230.0,14410.0
2021-06-20,29120.0,26860.0,23310.0,36530.0,128020.0,38390.0,24730.0,11230.0,14410.0
2021-06-21,30360.0,26550.0,23250.0,37310.0,128020.0,38500.0,24470.0,11230.0,14410.0
2021-06-22,30720.0,26560.0,22360.0,42250.0,127740.0,39530.0,24130.0,11340.0,14180.0
2021-06-23,29750.0,25650.0,23320.0,42460.0,130000.0,38290.0,23980.0,11190.0,14550.0
2021-06-24,30810.0,26490.0,24310.0,42310.0,127370.0,39790.0,23890.0,11390.0,14380.0
2021-06-25,31400.0,27060.0,27700.0,51030.0,127740.0,39370.0,24110.0,11340.0,14330.0
2021-06-26,31000.0,26910.0,26800.0,51510.0,127740.0,39200.0,24190.0,11200.0,14020.0
2021-06-27,30330.0,26060.0,27570.0,50190.0,130000.0,38200.0,23820.0,11190.0,14560.0
2021-06-28,30870.0,26860.0,25050.0,51080.0,128020.0,38730.0,23910.0,11230.0,14160.0
2021-06-29,30760.0,27560.0,26760.0,51960.0,128950.0,39180.0,24070.0,11390.0,13790.0
2021-06-30,31160.0,27020.0,26470.0,48480.0,129210.0,38870.0,23730.0,11230.0,14160.0
2021-07-01,30890.0,26550.0,25570.0,53400.0,129210.0,39020.0,23730.0,11230.0,14160.0
2021-07-02,30050.0,26880.0,25400.0,55670.0,129100.0,37620.0,23760.0,11260.0,13960.0
2021-07-03,30630.0,26620.0,25400.0,54730.0,131380.0,38260.0,23840.0,11190.0,14410.0
2021-07-04,30890.0,26780.0,24990.0,54130.0,129210.0,38470.0,23980.0,11230.0,14080.0
2021-07-05,31510.0,26160.0,24670.0,53780.0,129210.0,38470.0,23600.0,11230.0,14080.0
2021-07-06,32460.0,25820.0,26290.0,61670.0,129210.0,38430.0,23470.0,11230.0,14080.0
2021-07-07,32460.0,26590.0,26490.0,60190.0,128020.0,38420.0,23350.0,11280.0,14160.0
2021-07-08,31890.0,27130.0,26550.0,60470.0,128020.0,38300.0,23220.0,11220.0,14220.0
2021-07-09,31470.0,26890.0,25650.0,62730.0,126930.0,38060.0,23490.0,11250.0,14410.0
2021-07-10,32820.0,26900.0,24850.0,61900.0,127740.0,39660.0,23120.0,11470.0,14090.0
2021-07-11,31380.0,27120.0,24990.0,58070.0,130000.0,39280.0,22980.0,11700.0,14730.0
2021-07-12,31730.0,27170.0,25430.0,59950.0,127740.0,39660.0,23550.0,11470.0,14090.0
2021-07-13,31300.0,26760.0,25810.0,64620.0,126750.0,38010.0,22920.0,11340.0,14380.0
2021-07-14,32740.0,26680.0,25710.0,65580.0,126290.0,39310.0,22990.0,11530.0,14170.0
2021-07-15,31710.0,27320.0,26710.0,66280.0,126290.0,39160.0,23200.0,11470.0,14220.0
2021-07-16,32350.0,26890.0,27140.0,66730.0,126750.0,37870.0,23100.0,11270.0,14200.0
2021-07-17,32800.0,27520.0,28140.0,61720.0,126750.0,36830.0,23350.0,11340.0,14200.0
2021-07-18,32470.0,27460.0,28740.0,66730.0,128020.0,37150.0,23350.0,11340.0,14200.0
2021-07-19,33420.0,27570.0,30870.0,66730.0,132770.0,38130.0,23720.0,11340.0,14270.0
2021-07-20,34170.0,28960.0,32600.0,66490.0,133250.0,41210.0,24270.0,11980.0,14610.0
2021-07-21,35900.0,27500.0,32490.0,67890.0,130480.0,36400.0,23960.0,11190.0,14170.0
2021-07-22,34070.0,27800.0,30900.0,65690.0,128020.0,38140.0,23710.0,11340.0,14270.0
2021-07-23,33690.0,27680.0,30880.0,66740.0,128020.0,38450.0,23710.0,11280.0,14340.0
2021-07-24,33690.0,27160.0,30540.0,65040.0,126750.0,37860.0,23860.0,11340.0,14340.0
2021-07-25,33250.0,27890.0,29730.0,61490.0,128280.0,39000.0,23810.0,11460.0,14560.0
2021-07-26,34540.0,27020.0,28070.0,61510.0,126750.0,37460.0,24210.0,11340.0,14340.0
2021-07-27,33920.0,26740.0,27390.0,53820.0,128280.0,38030.0,24470.0,11460.0,14560.0
2021-07-28,33160.0,26790.0,25810.0,55190.0,126750.0,36830.0,24350.0,11340.0,14210.0
2021-07-29,33680.0,26990.0,25470.0,53730.0,126750.0,36220.0,24470.0,11340.0,14210.0
2021-07-30,32380.0,27530.0,25540.0,53730.0,126290.0,35120.0,24400.0,11390.0,14250.0
2021-07-31,32920.0,26930.0,25470.0,53880.0,126750.0,36220.0,24470.0,11340.0,14270.0
2021-08-01,32500.0,26390.0,24980.0,50950.0,126290.0,34450.0,24400.0,11190.0,14090.0
2021-08-02,33290.0,27190.0,24930.0,50460.0,126750.0,36540.0,24430.0,11400.0,14390.0
2021-08-03,33060.0,27060.0,25280.0,46380.0,126750.0,36540.0,24480.0,11340.0,14390.0
2021-08-04,33060.0,27160.0,25280.0,47000.0,125490.0,36850.0,24430.0,11340.0,14390.0
2021-08-05,33060.0,26990.0,25270.0,45910.0,125490.0,37430.0,24550.0,11340.0,14390.0
2021-08-06,32790.0,27160.0,25630.0,47280.0,127060.0,36380.0,24350.0,11320.0,14690.0
2021-08-07,32790.0,27380.0,25990.0,45720.0,125490.0,36810.0,24240.0,11340.0,14320.0
2021-08-08,32510.0,27360.0,24720.0,45050.0,125490.0,36970.0,24240.0,11340.0,14280.0
2021-08-09,31380.0,27250.0,25760.0,43640.0,126160.0,36810.0,24360.0,11340.0,14410.0
2021-08-10,30890.0,27360.0,26180.0,40960.0,127060.0,35500.0,23990.0,11250.0,14980.0
2021-08-11,31040.0,27450.0,24400.0,43370.0,126580.0,37380.0,24160.0,11390.0,14980.0
2021-08-12,31580.0,27510.0,25510.0,45200.0,126290.0,36920.0,23850.0,11190.0,14740.0
2021-08-13,30590.0,27360.0,24340.0,38310.0,127060.0,36070.0,24120.0,11250.0,14840.0
2021-08-14,31110.0,27050.0,26060.0,37900.0,125490.0,36970.0,23870.0,11280.0,14450.0
2021-08-15,30860.0,27320.0,26060.0,38310.0,125490.0,36680.0,23740.0,11280.0,14530.0
2021-08-16,30590.0,27560.0,25560.0,38310.0,126800.0,35150.0,23490.0,11230.0,14650.0
2021-08-17,30010.0,27090.0,25220.0,32260.0,127060.0,36070.0,23550.0,11190.0,14980.0
2021-08-18,30190.0,27510.0,23620.0,32160.0,124850.0,37580.0,23260.0,11340.0,14330.0
2021-08-19,30190.0,27510.0,24150.0,31530.0,124850.0,37420.0,23400.0,11340.0,14460.0
2021-08-20,30680.0,27570.0,24870.0,31460.0,124850.0,37420.0,23260.0,11340.0,14460.0
2021-08-21,30460.0,27300.0,24880.0,31940.0,125490.0,36400.0,23230.0,11280.0,14530.0
2021-08-22,30430.0,27120.0,24260.0,31040.0,127940.0,37640.0,22980.0,11460.0,14990.0
2021-08-23,29480.0,26930.0,22360.0,31260.0,125620.0,35920.0,22990.0,11250.0,14840.0
2021-08-24,28640.0,27070.0,21610.0,25870.0,123440.0,37250.0,22910.0,11400.0,14460.0
2021-08-25,28720.0,26840.0,20090.0,27420.0,123440.0,37580.0,22690.0,11400.0,14040.0
2021-08-26,28350.0,26720.0,19340.0,24770.0,124240.0,36260.0,22360.0,11280.0,14410.0
2021-08-27,27030.0,25930.0,18700.0,25110.0,125620.0,35900.0,22420.0,11250.0,14840.0
2021-08-28,27070.0,26580.0,17740.0,24980.0,124900.0,36820.0,22630.0,11390.0,14820.0
2021-08-29,27390.0,26580.0,19190.0,24230.0,124900.0,36820.0,22150.0,11390.0,14820.0
2021-08-30,28810.0,27560.0,20130.0,25050.0,123440.0,34700.0,22040.0,11330.0,14460.0
2021-08-31,28840.0,26800.0,20960.0,25050.0,124240.0,36390.0,22340.0,11280.0,14410.0
2021-09-01,28620.0,27130.0,20440.0,23840.0,123440.0,36480.0,21910.0,11400.0,14330.0
2021-09-02,28840.0,26800.0,20440.0,24660.0,124240.0,35580.0,21530.0,11280.0,14720.0
2021-09-03,28930.0,27380.0,20380.0,23040.0,124240.0,36340.0,21220.0,11280.0,14720.0
2021-09-04,28710.0,27440.0,19970.0,23980.0,124240.0,36200.0,21330.0,11280.0,14720.0
2021-09-05,27350.0,26150.0,18840.0,23340.0,123900.0,34450.0,21180.0,11270.0,14900.0
2021-09-06,28410.0,26170.0,20270.0,24530.0,124240.0,36480.0,21220.0,11350.0,14650.0
2021-09-07,28350.0,26430.0,20510.0,25680.0,124240.0,36480.0,21230.0,11350.0,14720.0
2021-09-08,27980.0,25610.0,20470.0,25630.0,124240.0,36770.0,21230.0,11410.0,14780.0
2021-09-09,27650.0,26340.0,20340.0,26030.0,124240.0,36770.0,20980.0,11410.0,14780.0
2021-09-10,27550.0,26480.0,19750.0,24070.0,123440.0,37340.0,20990.0,11470.0,14610.0
2021-09-11,27970.0,25620.0,20560.0,24810.0,124240.0,36770.0,20730.0,11410.0,14780.0
2021-09-12,27850.0,26540.0,21170.0,24920.0,123440.0,37190.0,20680.0,11470.0,14610.0
2021-09-13,27790.0,26720.0,20040.0,24950.0,124240.0,36200.0,20230.0,11410.0,14780.0
2021-09-14,27000.0,26970.0,21010.0,23740.0,123440.0,37340.0,20270.0,11470.0,14610.0
2021-09-15,27740.0,26770.0,20410.0,25010.0,124240.0,35930.0,19910.0,11340.0,14960.0
2021-09-16,27600.0,26210.0,20080.0,24390.0,124240.0,36060.0,19790.0,11340.0,14890.0
2021-09-17,27320.0,26720.0,20010.0,25140.0,124240.0,36060.0,19790.0,11340.0,14890.0
2021-09-18,26560.0,26970.0,21560.0,24380.0,123440.0,36680.0,19760.0,11390.0,14740.0
2021-09-19,27100.0,26660.0,19850.0,24890.0,124240.0,36200.0,19530.0,11340.0,14890.0
2021-09-20,27120.0,26340.0,20750.0,26160.0,124240.0,35640.0,19680.0,11340.0,14890.0
2021-09-21,27260.0,26470.0,20680.0,26030.0,124240.0,35910.0,19490.0,11300.0,14770.0
2021-09-22,26910.0,26340.0,20500.0,26460.0,124060.0,35530.0,19420.0,11320.0,15270.0
2021-09-23,27280.0,26910.0,20880.0,25910.0,122890.0,36060.0,19240.0,11340.0,14890.0
2021-09-24,27420.0,27520.0,22310.0,26710.0,121910.0,35650.0,20160.0,11390.0,14880.0
2021-09-25,27150.0,26910.0,20740.0,25730.0,122180.0,36060.0,18930.0,11340.0,14890.0
2021-09-26,26090.0,27570.0,21240.0,26310.0,121770.0,36260.0,18790.0,11450.0,15180.0
2021-09-27,26760.0,26910.0,21420.0,25550.0,122890.0,36060.0,19360.0,11340.0,14890.0
2021-09-28,26290.0,26390.0,22130.0,24870.0,122890.0,36060.0,18990.0,11340.0,14890.0
2021-09-29,26520.0,26880.0,24970.0,25030.0,121910.0,37020.0,19120.0,11320.0,14650.0
2021-09-30,26260.0,26530.0,24280.0,25470.0,122890.0,36060.0,19360.0,11340.0,14890.0
2021-10-01,26130.0,26400.0,24580.0,25870.0,122890.0,35930.0,19430.0,11280.0,14960.0
2021-10-02,26120.0,26760.0,24970.0,26640.0,121910.0,37500.0,19420.0,11330.0,14810.0
2021-10-03,26450.0,26920.0,26090.0,26730.0,121910.0,36250.0,19610.0,11250.0,14950.0
2021-10-04,26450.0,26460.0,25780.0,26790.0,121910.0,37340.0,19210.0,11330.0,14740.0
2021-10-05,25360.0,25930.0,25820.0,26500.0,124850.0,35690.0,21550.0,11250.0,15350.0
2021-10-06,27010.0,26400.0,29670.0,28080.0,124240.0,36470.0,19780.0,11280.0,14960.0
